CLIENTNUM,Attrition_Flag,observed_churn,churn_probability,predicted_churn,is_high_risk,risk_band,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,age_band,tenure_band,inactivity_band,Customer_Age,Dependent_count,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total_Relationship_Count,decision_threshold_used,model_name
718421808,Existing Customer,0,1.0067691822954156e-05,0,False,Low,F,Uneducated,Married,Unknown,Blue,50-64,25-48 mo,2-3 mo,56,2,43,3,2,3068.0,1765,1303.0,4611,73,0.853,0.698,0.575,6,0.5,lightgbm
825368658,Existing Customer,0,1.0065727875398403e-05,0,False,Low,F,High School,Single,Less than $40K,Blue,35-49,25-48 mo,4-6 mo,40,4,36,5,3,2932.0,1664,1268.0,4795,82,0.612,0.708,0.568,5,0.5,lightgbm
789196158,Existing Customer,0,1.0064513947235771e-05,0,False,Low,M,Graduate,Married,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,55,1,44,2,4,2173.0,1520,653.0,1485,26,0.652,0.529,0.699,6,0.5,lightgbm
715728108,Existing Customer,0,1.0060615788220405e-05,0,False,Low,F,Graduate,Unknown,Less than $40K,Blue,Under 35,25-48 mo,0-1 mo,27,0,36,1,2,4548.0,1450,3098.0,14330,131,0.844,0.638,0.319,1,0.5,lightgbm
803952408,Existing Customer,0,1.0059309068389688e-05,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,52,3,47,3,2,2516.0,1486,1030.0,3987,77,0.503,0.54,0.591,6,0.5,lightgbm
754968033,Existing Customer,0,1.004678676762347e-05,0,False,Low,F,High School,Married,Less than $40K,Blue,35-49,25-48 mo,4-6 mo,40,4,33,5,3,1762.0,1224,538.0,4899,87,0.815,0.812,0.695,4,0.5,lightgbm
708558408,Existing Customer,0,1.0044183009644507e-05,0,False,Low,M,High School,Single,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,50,3,31,3,3,9949.0,1597,8352.0,3776,83,0.659,0.596,0.161,5,0.5,lightgbm
712230408,Existing Customer,0,1.0032859453222152e-05,0,False,Low,M,Uneducated,Married,$120K +,Blue,35-49,25-48 mo,2-3 mo,42,4,37,2,4,6953.0,1445,5508.0,3700,80,0.591,0.569,0.208,3,0.5,lightgbm
716671983,Existing Customer,0,1.0030912885371166e-05,0,False,Low,M,High School,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,38,0,29,3,2,5983.0,1885,4098.0,4141,65,0.601,0.711,0.315,3,0.5,lightgbm
708225483,Existing Customer,0,1.0030893223159702e-05,0,False,Low,M,Graduate,Married,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,47,4,36,2,4,11242.0,1561,9681.0,4246,81,0.829,0.8,0.139,3,0.5,lightgbm
721113333,Existing Customer,0,1.0029295295143186e-05,0,False,Low,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,54,0,36,2,3,1740.0,0,1740.0,4751,93,0.811,0.86,0.0,1,0.5,lightgbm
770975133,Existing Customer,0,1.0022001521520856e-05,0,False,Low,M,Graduate,Unknown,Less than $40K,Blue,35-49,0-24 mo,2-3 mo,36,0,23,2,4,5403.0,1854,3549.0,4382,74,0.712,0.542,0.343,5,0.5,lightgbm
721213833,Existing Customer,0,1.0018269399654316e-05,0,False,Low,F,High School,Unknown,Unknown,Blue,35-49,25-48 mo,0-1 mo,46,2,32,1,3,7966.0,1423,6543.0,3780,75,0.987,0.923,0.179,4,0.5,lightgbm
718318383,Existing Customer,0,1.0018203355739313e-05,0,False,Low,M,High School,Unknown,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,49,1,36,3,4,2645.0,1499,1146.0,4251,69,0.67,0.533,0.567,6,0.5,lightgbm
708222558,Existing Customer,0,1.0015039337571147e-05,0,False,Low,F,Post-Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,37,2,36,2,3,2310.0,1513,797.0,4191,77,0.682,0.833,0.655,6,0.5,lightgbm
712221408,Existing Customer,0,1.0007196664978244e-05,0,False,Low,M,Graduate,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,42,4,33,3,2,2654.0,1489,1165.0,4767,82,0.668,0.673,0.561,5,0.5,lightgbm
716626008,Existing Customer,0,1.0005349293174178e-05,0,False,Low,F,Graduate,Divorced,Unknown,Blue,50-64,25-48 mo,2-3 mo,51,2,36,3,4,5062.0,1659,3403.0,4243,102,0.836,0.672,0.328,4,0.5,lightgbm
711600033,Existing Customer,0,1.000501838768622e-05,0,False,Low,F,College,Single,Less than $40K,Silver,35-49,25-48 mo,0-1 mo,40,3,36,1,0,10729.0,0,10729.0,14364,108,0.68,0.636,0.0,2,0.5,lightgbm
773503308,Existing Customer,0,1.0001754986519235e-05,0,False,Low,M,Uneducated,Single,Less than $40K,Blue,50-64,49-72 mo,4-6 mo,59,1,53,5,4,2192.0,1569,623.0,4010,79,0.706,0.717,0.716,5,0.5,lightgbm
716660583,Existing Customer,0,9.998388327867371e-06,0,False,Low,M,Graduate,Single,$40K - $60K,Blue,35-49,25-48 mo,4-6 mo,45,0,37,5,2,10271.0,1746,8525.0,3696,72,0.661,0.6,0.17,4,0.5,lightgbm
711010683,Existing Customer,0,9.986871994332642e-06,0,False,Low,M,High School,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,35,3,27,2,3,14382.0,1950,12432.0,12941,131,0.578,0.819,0.136,1,0.5,lightgbm
714467733,Existing Customer,0,9.983126597709176e-06,0,False,Low,M,Graduate,Married,$60K - $80K,Silver,35-49,25-48 mo,2-3 mo,45,2,36,2,3,30428.0,1721,28707.0,4178,69,0.717,0.605,0.057,3,0.5,lightgbm
803197833,Existing Customer,0,9.982602169310467e-06,0,False,Low,F,Post-Graduate,Divorced,$40K - $60K,Blue,35-49,25-48 mo,4-6 mo,49,1,44,5,2,2597.0,1871,726.0,3637,69,0.899,0.725,0.72,6,0.5,lightgbm
780633483,Existing Customer,0,9.975295822248811e-06,0,False,Low,F,Graduate,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,58,0,47,2,1,2194.0,1302,892.0,4962,81,0.814,0.841,0.593,2,0.5,lightgbm
711529383,Existing Customer,0,9.971842569723974e-06,0,False,Low,F,Graduate,Married,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,47,3,41,1,4,6602.0,1224,5378.0,3163,73,0.665,0.825,0.185,4,0.5,lightgbm
819616383,Existing Customer,0,9.969784088217377e-06,0,False,Low,F,Uneducated,Divorced,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,40,3,35,3,3,4772.0,2004,2768.0,14748,118,0.696,0.761,0.42,2,0.5,lightgbm
714070758,Existing Customer,0,9.960757937618847e-06,0,False,Low,M,High School,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,49,4,38,3,0,31302.0,1953,29349.0,1564,35,0.875,2.182,0.062,4,0.5,lightgbm
712771233,Existing Customer,0,9.960532783563462e-06,0,False,Low,M,Unknown,Single,$80K - $120K,Blue,50-64,25-48 mo,4-6 mo,52,3,36,4,1,2516.0,1268,1248.0,4461,80,0.751,0.818,0.504,3,0.5,lightgbm
824812983,Existing Customer,0,9.952414316350961e-06,0,False,Low,M,Unknown,Single,$60K - $80K,Blue,35-49,25-48 mo,0-1 mo,42,3,38,1,1,6318.0,1397,4921.0,4166,86,0.517,0.755,0.221,5,0.5,lightgbm
719690733,Existing Customer,0,9.950921434554608e-06,0,False,Low,F,High School,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,47,4,40,2,2,4490.0,1989,2501.0,4346,70,0.604,0.795,0.443,4,0.5,lightgbm
713072358,Existing Customer,0,9.948806994233557e-06,0,False,Low,M,Graduate,Married,$80K - $120K,Silver,35-49,25-48 mo,0-1 mo,42,2,31,1,3,34516.0,1356,33160.0,12878,104,0.71,0.825,0.039,2,0.5,lightgbm
713858733,Existing Customer,0,9.944600761583403e-06,0,False,Low,F,Post-Graduate,Married,$40K - $60K,Blue,50-64,49-72 mo,2-3 mo,61,0,53,3,2,2566.0,2164,402.0,4344,73,0.578,0.659,0.843,4,0.5,lightgbm
708784908,Existing Customer,0,9.943863934603134e-06,0,False,Low,F,Graduate,Unknown,Unknown,Blue,35-49,25-48 mo,0-1 mo,47,3,34,1,4,18064.0,2039,16025.0,4435,88,0.89,0.796,0.113,5,0.5,lightgbm
721382208,Existing Customer,0,9.941217117353283e-06,0,False,Low,F,High School,Married,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,38,2,27,1,2,3140.0,2517,623.0,13677,122,0.801,0.821,0.802,2,0.5,lightgbm
808753758,Existing Customer,0,9.928443432266367e-06,0,False,Low,M,Uneducated,Divorced,$120K +,Blue,50-64,25-48 mo,2-3 mo,52,2,47,2,2,29695.0,1525,28170.0,4109,71,0.529,0.614,0.051,5,0.5,lightgbm
718566858,Existing Customer,0,9.918431681559426e-06,0,False,Low,F,College,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,46,2,36,2,2,1438.3,0,1438.3,5005,79,0.757,0.795,0.0,3,0.5,lightgbm
712574583,Existing Customer,0,9.91106390122218e-06,0,False,Low,F,Graduate,Single,Unknown,Blue,Under 35,0-24 mo,0-1 mo,34,1,21,1,3,6376.0,1322,5054.0,5192,70,0.709,0.628,0.207,6,0.5,lightgbm
710810883,Existing Customer,0,9.909394802044717e-06,0,False,Low,M,College,Single,$80K - $120K,Blue,35-49,25-48 mo,0-1 mo,39,1,36,1,3,34516.0,1260,33256.0,14576,95,0.877,0.759,0.037,3,0.5,lightgbm
710080383,Existing Customer,0,9.907050746463907e-06,0,False,Low,F,Graduate,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,38,2,36,2,3,2331.0,1709,622.0,4417,69,0.851,0.816,0.733,6,0.5,lightgbm
772596783,Existing Customer,0,9.89909147769092e-06,0,False,Low,M,Graduate,Unknown,Less than $40K,Gold,Under 35,0-24 mo,2-3 mo,31,1,21,2,2,15261.0,1109,14152.0,15442,125,0.655,0.761,0.073,3,0.5,lightgbm
720067083,Existing Customer,0,9.895768505436676e-06,0,False,Low,F,High School,Single,Less than $40K,Blue,Under 35,25-48 mo,0-1 mo,30,0,36,1,1,1536.0,801,735.0,3904,74,0.944,0.897,0.521,5,0.5,lightgbm
713681433,Existing Customer,0,9.89548341202652e-06,0,False,Low,F,High School,Divorced,Unknown,Blue,50-64,25-48 mo,2-3 mo,50,2,39,2,4,9716.0,874,8842.0,5007,91,0.775,0.655,0.09,5,0.5,lightgbm
714031983,Existing Customer,0,9.893691115738052e-06,0,False,Low,F,High School,Single,Less than $40K,Silver,35-49,25-48 mo,0-1 mo,41,3,36,1,3,11533.0,1418,10115.0,4038,63,0.546,0.615,0.123,6,0.5,lightgbm
716558283,Existing Customer,0,9.892805104395853e-06,0,False,Low,F,Graduate,Married,Less than $40K,Blue,Under 35,25-48 mo,2-3 mo,30,0,36,2,2,1621.0,1046,575.0,5247,84,0.729,0.615,0.645,2,0.5,lightgbm
716894658,Existing Customer,0,9.890302102913732e-06,0,False,Low,F,Graduate,Divorced,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,49,1,44,2,2,8687.0,1763,6924.0,16824,123,0.796,0.708,0.203,5,0.5,lightgbm
715662258,Existing Customer,0,9.885252858263524e-06,0,False,Low,F,Unknown,Unknown,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,49,3,36,1,2,2454.0,2060,394.0,3777,75,0.804,0.596,0.839,3,0.5,lightgbm
825743583,Existing Customer,0,9.883274056219059e-06,0,False,Low,F,Graduate,Single,Unknown,Silver,35-49,25-48 mo,2-3 mo,39,2,35,3,3,32089.0,1971,30118.0,13796,121,0.671,0.833,0.061,1,0.5,lightgbm
716748483,Existing Customer,0,9.881112738712535e-06,0,False,Low,F,Uneducated,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,59,1,36,2,3,3720.0,1569,2151.0,16208,129,0.891,0.792,0.422,2,0.5,lightgbm
712225008,Existing Customer,0,9.880022056030373e-06,0,False,Low,M,Graduate,Married,$60K - $80K,Blue,50-64,25-48 mo,4-6 mo,55,2,44,6,3,6054.0,1103,4951.0,3998,80,0.613,0.739,0.182,6,0.5,lightgbm
709081683,Existing Customer,0,9.878609902128522e-06,0,False,Low,M,High School,Single,Less than $40K,Blue,65+,49-72 mo,0-1 mo,65,1,54,1,3,4599.0,1438,3161.0,4208,69,0.832,0.865,0.313,3,0.5,lightgbm
718108758,Existing Customer,0,9.87078978709889e-06,0,False,Low,M,Unknown,Single,$60K - $80K,Blue,35-49,25-48 mo,0-1 mo,43,2,36,1,2,6039.0,1759,4280.0,4538,86,0.479,0.654,0.291,3,0.5,lightgbm
779914383,Existing Customer,0,9.866713089255033e-06,0,False,Low,M,Uneducated,Married,$60K - $80K,Blue,Under 35,0-24 mo,2-3 mo,34,1,18,2,2,10488.0,1636,8852.0,14719,116,0.681,0.681,0.156,3,0.5,lightgbm
720289533,Existing Customer,0,9.86430859282e-06,0,False,Low,F,Unknown,Married,Unknown,Blue,35-49,25-48 mo,2-3 mo,47,4,42,2,3,1882.0,1143,739.0,4536,85,0.638,0.889,0.607,5,0.5,lightgbm
815756058,Existing Customer,0,9.85636295760068e-06,0,False,Low,F,Graduate,Single,Less than $40K,Blue,50-64,49-72 mo,2-3 mo,54,1,49,2,2,2930.0,2266,664.0,4752,72,0.734,1.323,0.773,3,0.5,lightgbm
719990358,Existing Customer,0,9.843178409956292e-06,0,False,Low,F,High School,Married,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,36,3,28,1,1,1967.0,0,1967.0,4620,77,0.73,0.878,0.0,3,0.5,lightgbm
712942308,Existing Customer,0,9.833336641427457e-06,0,False,Low,M,Doctorate,Single,$60K - $80K,Blue,35-49,25-48 mo,0-1 mo,42,3,36,1,3,11535.0,1527,10008.0,3730,67,0.664,0.718,0.132,6,0.5,lightgbm
720899883,Existing Customer,0,9.819675183261962e-06,0,False,Low,F,High School,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,44,1,35,2,2,6849.0,0,6849.0,3770,82,0.736,0.864,0.0,6,0.5,lightgbm
787638408,Existing Customer,0,9.80702105324763e-06,0,False,Low,F,High School,Single,Unknown,Blue,35-49,25-48 mo,4-6 mo,47,1,40,4,4,8440.0,2087,6353.0,4161,74,0.804,0.644,0.247,5,0.5,lightgbm
783573408,Existing Customer,0,9.80670814694716e-06,0,False,Low,F,College,Single,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,42,4,36,1,2,2575.0,2136,439.0,5267,83,0.722,0.886,0.83,3,0.5,lightgbm
709219533,Existing Customer,0,9.804638778016337e-06,0,False,Low,M,High School,Married,$60K - $80K,Blue,50-64,25-48 mo,0-1 mo,53,3,41,1,0,2480.0,1351,1129.0,1359,36,0.522,0.565,0.545,3,0.5,lightgbm
712546233,Existing Customer,0,9.796317336182059e-06,0,False,Low,F,Unknown,Single,Less than $40K,Blue,50-64,25-48 mo,0-1 mo,51,3,39,1,3,2990.0,0,2990.0,4065,76,0.598,0.767,0.0,5,0.5,lightgbm
709418508,Existing Customer,0,9.792294114775456e-06,0,False,Low,M,Graduate,Married,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,45,2,35,2,3,7653.0,1693,5960.0,7508,93,0.683,0.576,0.221,1,0.5,lightgbm
710074458,Existing Customer,0,9.788989017506234e-06,0,False,Low,F,High School,Divorced,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,41,5,34,1,3,2137.0,996,1141.0,4290,90,0.625,0.875,0.466,3,0.5,lightgbm
717131283,Existing Customer,0,9.787325139678837e-06,0,False,Low,F,High School,Divorced,$40K - $60K,Blue,35-49,25-48 mo,0-1 mo,43,4,34,1,1,6034.0,1579,4455.0,4712,67,0.753,0.914,0.262,5,0.5,lightgbm
771220758,Existing Customer,0,9.782138238752665e-06,0,False,Low,F,Doctorate,Single,Unknown,Blue,35-49,25-48 mo,0-1 mo,40,3,27,1,2,2896.0,2100,796.0,4614,83,0.728,0.694,0.725,1,0.5,lightgbm
711727083,Existing Customer,0,9.779943096634953e-06,0,False,Low,F,Graduate,Single,$40K - $60K,Blue,50-64,25-48 mo,0-1 mo,50,1,36,1,3,2833.0,1622,1211.0,14341,101,0.951,0.712,0.573,2,0.5,lightgbm
717985158,Existing Customer,0,9.777862316979755e-06,0,False,Low,M,Graduate,Unknown,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,47,2,37,3,1,2335.0,1373,962.0,4267,81,0.876,0.653,0.588,3,0.5,lightgbm
719074308,Existing Customer,0,9.77739691197374e-06,0,False,Low,F,College,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,37,3,27,2,0,1438.3,687,751.3,4621,73,0.778,1.147,0.478,4,0.5,lightgbm
709399908,Existing Customer,0,9.774322033993478e-06,0,False,Low,F,Graduate,Single,$40K - $60K,Blue,Under 35,0-24 mo,2-3 mo,34,2,23,2,2,7594.0,1442,6152.0,15026,99,0.753,0.678,0.19,4,0.5,lightgbm
708817608,Existing Customer,0,9.772162802627032e-06,0,False,Low,F,High School,Married,Unknown,Blue,35-49,0-24 mo,0-1 mo,41,3,24,1,1,3427.0,1419,2008.0,4218,74,0.685,0.805,0.414,3,0.5,lightgbm
709210833,Existing Customer,0,9.763357052429853e-06,0,False,Low,F,Doctorate,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,48,2,36,2,2,9074.0,1648,7426.0,14084,110,0.727,0.803,0.182,1,0.5,lightgbm
711422358,Existing Customer,0,9.763121569118832e-06,0,False,Low,M,Post-Graduate,Unknown,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,42,5,36,2,2,10531.0,2330,8201.0,14955,118,0.757,0.662,0.221,1,0.5,lightgbm
708176208,Existing Customer,0,9.757792144999482e-06,0,False,Low,F,Graduate,Married,$40K - $60K,Blue,35-49,25-48 mo,4-6 mo,48,1,36,4,1,7268.0,0,7268.0,4199,80,0.691,0.905,0.0,4,0.5,lightgbm
719838558,Existing Customer,0,9.751448027067398e-06,0,False,Low,M,Uneducated,Single,$60K - $80K,Blue,35-49,25-48 mo,0-1 mo,46,2,35,1,1,5131.0,1484,3647.0,7432,92,0.75,0.559,0.289,1,0.5,lightgbm
718466883,Existing Customer,0,9.74196637002161e-06,0,False,Low,F,Uneducated,Single,Less than $40K,Blue,Under 35,25-48 mo,0-1 mo,34,1,25,1,2,2689.0,1618,1071.0,4237,79,0.587,0.681,0.602,6,0.5,lightgbm
789193383,Existing Customer,0,9.741063056625937e-06,0,False,Low,M,Uneducated,Single,Less than $40K,Blue,65+,49-72 mo,0-1 mo,65,0,54,1,5,2644.0,1691,953.0,3495,70,0.755,0.628,0.64,3,0.5,lightgbm
801053208,Existing Customer,0,9.73991791332961e-06,0,False,Low,F,High School,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,39,3,33,3,1,1968.0,1270,698.0,4199,84,0.975,0.826,0.645,3,0.5,lightgbm
789878283,Existing Customer,0,9.728589346643269e-06,0,False,Low,M,Graduate,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,39,3,29,2,2,3152.0,1174,1978.0,13670,117,0.862,0.857,0.372,2,0.5,lightgbm
719609433,Existing Customer,0,9.71229598714769e-06,0,False,Low,F,Uneducated,Divorced,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,55,4,43,3,2,1965.0,1525,440.0,4671,69,0.855,0.816,0.776,5,0.5,lightgbm
709838508,Existing Customer,0,9.703459421254739e-06,0,False,Low,M,Graduate,Divorced,$60K - $80K,Silver,35-49,25-48 mo,0-1 mo,45,3,31,1,3,34516.0,1509,33007.0,7167,91,0.728,0.625,0.044,2,0.5,lightgbm
710504283,Existing Customer,0,9.693917304234867e-06,0,False,Low,M,Uneducated,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,50,1,39,3,4,14817.0,1463,13354.0,4014,70,0.795,0.628,0.099,6,0.5,lightgbm
744231708,Existing Customer,0,9.690183818993522e-06,0,False,Low,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,45,2,38,3,3,1513.0,788,725.0,4166,71,0.677,0.868,0.521,3,0.5,lightgbm
709140858,Existing Customer,0,9.684280549454787e-06,0,False,Low,F,College,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,57,2,47,3,1,1727.0,996,731.0,5112,82,0.767,0.673,0.577,1,0.5,lightgbm
710362233,Existing Customer,0,9.68297454554492e-06,0,False,Low,M,Unknown,Unknown,$80K - $120K,Platinum,35-49,25-48 mo,2-3 mo,48,3,40,2,3,34516.0,1723,32793.0,13853,98,0.628,0.782,0.05,1,0.5,lightgbm
708162558,Existing Customer,0,9.672842424591634e-06,0,False,Low,F,Uneducated,Married,Unknown,Blue,50-64,49-72 mo,0-1 mo,64,0,54,1,2,3250.0,1992,1258.0,1355,36,0.715,0.565,0.613,6,0.5,lightgbm
713160258,Existing Customer,0,9.67175504128671e-06,0,False,Low,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,54,2,44,2,3,3034.0,2033,1001.0,4349,90,0.642,0.731,0.67,1,0.5,lightgbm
720777558,Existing Customer,0,9.669296883400181e-06,0,False,Low,F,Graduate,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,46,4,38,2,2,2671.0,1713,958.0,4519,79,0.732,0.795,0.641,6,0.5,lightgbm
716815308,Existing Customer,0,9.660599742551412e-06,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,44,2,36,2,5,4396.0,1489,2907.0,3942,69,1.258,0.816,0.339,4,0.5,lightgbm
716451183,Existing Customer,0,9.656149596362745e-06,0,False,Low,F,Uneducated,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,54,1,44,2,3,5556.0,1711,3845.0,1706,21,1.434,1.625,0.308,5,0.5,lightgbm
772300383,Existing Customer,0,9.654076938893197e-06,0,False,Low,F,Unknown,Married,$40K - $60K,Blue,50-64,25-48 mo,0-1 mo,57,2,46,1,3,5073.0,1533,3540.0,13420,122,0.654,0.743,0.302,3,0.5,lightgbm
780253533,Existing Customer,0,9.647469023986557e-06,0,False,Low,F,Unknown,Married,Less than $40K,Blue,50-64,49-72 mo,2-3 mo,63,0,49,3,0,3558.0,2318,1240.0,1631,31,1.265,0.824,0.651,5,0.5,lightgbm
818497758,Existing Customer,0,9.638872253726126e-06,0,False,Low,F,Graduate,Married,Less than $40K,Blue,50-64,49-72 mo,0-1 mo,54,3,49,1,3,1906.0,1271,635.0,1343,37,0.574,0.682,0.667,4,0.5,lightgbm
719967708,Existing Customer,0,9.636273730500005e-06,0,False,Low,F,Unknown,Single,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,44,2,32,1,4,6472.0,2128,4344.0,3592,66,0.58,0.833,0.329,3,0.5,lightgbm
793345008,Existing Customer,0,9.632335031170684e-06,0,False,Low,F,Uneducated,Single,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,44,3,38,1,3,1438.3,0,1438.3,4287,80,0.801,0.667,0.0,4,0.5,lightgbm
715061733,Existing Customer,0,9.630318824751562e-06,0,False,Low,M,College,Single,$60K - $80K,Blue,35-49,25-48 mo,0-1 mo,42,3,36,1,3,11698.0,1060,10638.0,3539,81,1.282,0.929,0.091,4,0.5,lightgbm
719453283,Existing Customer,0,9.616183285416211e-06,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,35-49,25-48 mo,4-6 mo,45,2,36,4,3,2918.0,1597,1321.0,4454,76,0.884,0.9,0.547,3,0.5,lightgbm
721171008,Existing Customer,0,9.61495221290776e-06,0,False,Low,F,Unknown,Married,Less than $40K,Silver,Under 35,25-48 mo,2-3 mo,31,1,36,3,1,10353.0,1520,8833.0,15028,124,0.724,0.746,0.147,2,0.5,lightgbm
778782858,Existing Customer,0,9.609490623300236e-06,0,False,Low,M,Graduate,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,60,1,48,3,3,3980.0,930,3050.0,4449,82,0.72,0.608,0.234,5,0.5,lightgbm
798988983,Existing Customer,0,9.609301051620526e-06,0,False,Low,F,Uneducated,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,51,2,45,3,2,7165.0,2037,5128.0,3553,78,0.83,0.902,0.284,6,0.5,lightgbm
714216033,Existing Customer,0,9.607591589103419e-06,0,False,Low,M,Doctorate,Married,$120K +,Blue,50-64,25-48 mo,0-1 mo,51,3,42,1,2,11600.0,738,10862.0,3488,80,0.692,0.778,0.064,4,0.5,lightgbm
708499608,Existing Customer,0,9.604494614529138e-06,0,False,Low,M,Post-Graduate,Single,$40K - $60K,Silver,35-49,25-48 mo,0-1 mo,49,5,36,1,2,15525.0,1299,14226.0,4042,78,0.452,0.95,0.084,6,0.5,lightgbm
806649333,Existing Customer,0,9.599483372783585e-06,0,False,Low,F,High School,Unknown,Unknown,Blue,35-49,25-48 mo,2-3 mo,47,4,42,3,2,16998.0,1404,15594.0,13977,127,0.785,0.693,0.083,3,0.5,lightgbm
717147708,Existing Customer,0,9.59615374365447e-06,0,False,Low,M,Uneducated,Divorced,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,44,2,34,3,2,3650.0,1270,2380.0,4250,81,0.792,0.929,0.348,6,0.5,lightgbm
713263758,Existing Customer,0,9.58917593159438e-06,0,False,Low,F,College,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,53,1,45,2,2,2312.0,1997,315.0,5085,78,0.787,0.773,0.864,3,0.5,lightgbm
712659408,Existing Customer,0,9.58433373865971e-06,0,False,Low,M,High School,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,57,1,45,3,2,2721.0,2159,562.0,4578,81,0.846,0.653,0.793,3,0.5,lightgbm
709346133,Existing Customer,0,9.578329068276672e-06,0,False,Low,F,Uneducated,Married,Unknown,Blue,50-64,25-48 mo,2-3 mo,55,2,35,3,0,3025.0,2376,649.0,1277,23,1.252,1.875,0.785,3,0.5,lightgbm
719252583,Existing Customer,0,9.565268195434129e-06,0,False,Low,F,High School,Single,Less than $40K,Blue,Under 35,0-24 mo,2-3 mo,29,1,20,2,1,3095.0,1488,1607.0,4642,92,0.924,0.878,0.481,4,0.5,lightgbm
717846108,Existing Customer,0,9.563332816258458e-06,0,False,Low,M,Uneducated,Married,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,49,4,34,3,2,12994.0,904,12090.0,3734,74,0.627,0.85,0.07,5,0.5,lightgbm
708884658,Existing Customer,0,9.559003573961324e-06,0,False,Low,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,0-1 mo,48,2,31,1,1,2315.0,1565,750.0,4828,90,0.873,0.8,0.676,5,0.5,lightgbm
719810583,Existing Customer,0,9.556688832926455e-06,0,False,Low,M,High School,Married,Less than $40K,Blue,50-64,49-72 mo,2-3 mo,64,0,54,3,2,2140.0,1361,779.0,1280,34,0.46,1.0,0.636,4,0.5,lightgbm
714738858,Existing Customer,0,9.554639122422678e-06,0,False,Low,F,Graduate,Unknown,Less than $40K,Blue,50-64,25-48 mo,0-1 mo,52,1,36,1,3,2873.0,1714,1159.0,4620,81,0.796,0.884,0.597,6,0.5,lightgbm
713873658,Existing Customer,0,9.553409024119228e-06,0,False,Low,M,High School,Single,$120K +,Blue,35-49,25-48 mo,2-3 mo,45,4,37,3,3,2701.0,1986,715.0,4767,76,0.538,0.854,0.735,4,0.5,lightgbm
